threshold,true_positive,false_positive,false_negative,true_negative,sensitivity,specificity,false_alarm_rate,precision,negative_predictive_value,alert_rate,balanced_accuracy,youden_j
0.3504844009876251,115,486,0,167,1.0,0.2557427258805513,0.7442572741194488,0.1913477537437604,1.0,0.7825520833333334,0.6278713629402757,0.25574272588055136
0.3548683822154999,115,485,0,168,1.0,0.2572741194486983,0.7427258805513017,0.19166666666666668,1.0,0.78125,0.6286370597243491,0.25727411944869827
0.35535046458244324,115,484,0,169,1.0,0.25880551301684535,0.7411944869831547,0.19198664440734559,1.0,0.7799479166666666,0.6294027565084227,0.2588055130168454
0.3554931581020355,115,483,0,170,1.0,0.26033690658499237,0.7396630934150077,0.19230769230769232,1.0,0.7786458333333334,0.6301684532924962,0.2603369065849923
0.3555256426334381,115,482,0,171,1.0,0.26186830015313933,0.7381316998468607,0.19262981574539365,1.0,0.77734375,0.6309341500765697,0.26186830015313944
0.35605481266975403,115,481,0,172,1.0,0.26339969372128635,0.7366003062787136,0.1929530201342282,1.0,0.7760416666666666,0.6316998468606432,0.26339969372128635
0.3565952777862549,115,480,0,173,1.0,0.2649310872894334,0.7350689127105666,0.19327731092436976,1.0,0.7747395833333334,0.6324655436447166,0.26493108728943326
0.35758647322654724,115,479,0,174,1.0,0.2664624808575804,0.7335375191424196,0.1936026936026936,1.0,0.7734375,0.6332312404287902,0.2664624808575804
0.3585955500602722,115,478,0,175,1.0,0.2679938744257274,0.7320061255742726,0.19392917369308602,1.0,0.7721354166666666,0.6339969372128638,0.26799387442572753
0.3591288924217224,115,477,0,176,1.0,0.26952526799387444,0.7304747320061256,0.19425675675675674,1.0,0.7708333333333334,0.6347626339969372,0.26952526799387444
0.3594699203968048,115,476,0,177,1.0,0.27105666156202146,0.7289433384379785,0.19458544839255498,1.0,0.76953125,0.6355283307810107,0.27105666156202135
0.35988086462020874,115,475,0,178,1.0,0.2725880551301684,0.7274119448698315,0.19491525423728814,1.0,0.7682291666666666,0.6362940275650842,0.2725880551301685
0.3612227737903595,115,474,0,179,1.0,0.27411944869831545,0.7258805513016845,0.19524617996604415,1.0,0.7669270833333334,0.6370597243491577,0.2741194486983154
0.36142924427986145,115,473,0,180,1.0,0.27565084226646247,0.7243491577335375,0.195578231292517,1.0,0.765625,0.6378254211332313,0.2756508422664625
0.36236804723739624,115,472,0,181,1.0,0.2771822358346095,0.7228177641653905,0.19591141396933562,1.0,0.7643229166666666,0.6385911179173047,0.27718223583460944
0.3646286129951477,115,471,0,182,1.0,0.2787136294027565,0.7212863705972435,0.1962457337883959,1.0,0.7630208333333334,0.6393568147013783,0.27871362940275657
0.36519819498062134,115,470,0,183,1.0,0.28024502297090353,0.7197549770290965,0.19658119658119658,1.0,0.76171875,0.6401225114854517,0.2802450229709035
0.3671236038208008,115,469,0,184,1.0,0.28177641653905056,0.7182235834609495,0.1969178082191781,1.0,0.7604166666666666,0.6408882082695253,0.2817764165390506
0.3680134415626526,115,468,0,185,1.0,0.2833078101071976,0.7166921898928025,0.19725557461406518,1.0,0.7591145833333334,0.6416539050535988,0.2833078101071975
0.36815863847732544,115,467,0,186,1.0,0.28483920367534454,0.7151607963246555,0.19759450171821305,1.0,0.7578125,0.6424196018376722,0.28483920367534443
0.3682805597782135,115,466,0,187,1.0,0.28637059724349156,0.7136294027565084,0.19793459552495696,1.0,0.7565104166666666,0.6431852986217458,0.28637059724349156
0.36892828345298767,115,465,0,188,1.0,0.2879019908116386,0.7120980091883614,0.19827586206896552,1.0,0.7552083333333334,0.6439509954058193,0.2879019908116387
0.37053459882736206,115,464,0,189,1.0,0.2894333843797856,0.7105666156202144,0.19861830742659758,1.0,0.75390625,0.6447166921898928,0.2894333843797856
0.3711792528629303,115,463,0,190,1.0,0.29096477794793263,0.7090352220520674,0.19896193771626297,1.0,0.7526041666666666,0.6454823889739663,0.2909647779479325
0.3713662028312683,115,462,0,191,1.0,0.29249617151607965,0.7075038284839203,0.19930675909878684,1.0,0.7513020833333334,0.6462480857580398,0.29249617151607965
0.3752024173736572,115,461,0,192,1.0,0.29402756508422667,0.7059724349157733,0.1996527777777778,1.0,0.75,0.6470137825421134,0.2940275650842268
0.37600255012512207,115,460,0,193,1.0,0.29555895865237364,0.7044410413476263,0.2,1.0,0.7486979166666666,0.6477794793261868,0.2955589586523737
0.3766402304172516,115,459,0,194,1.0,0.29709035222052066,0.7029096477794793,0.20034843205574912,1.0,0.7473958333333334,0.6485451761102603,0.2970903522205206
0.3780995309352875,115,458,0,195,1.0,0.2986217457886677,0.7013782542113323,0.2006980802792321,1.0,0.74609375,0.6493108728943339,0.29862174578866774
0.3800133466720581,115,457,0,196,1.0,0.3001531393568147,0.6998468606431854,0.20104895104895104,1.0,0.7447916666666666,0.6500765696784073,0.30015313935681465
0.38018351793289185,115,456,0,197,1.0,0.3016845329249617,0.6983154670750383,0.20140105078809106,1.0,0.7434895833333334,0.6508422664624809,0.3016845329249618
0.38087835907936096,115,455,0,198,1.0,0.30321592649310875,0.6967840735068913,0.20175438596491227,1.0,0.7421875,0.6516079632465543,0.3032159264931087
0.3810122311115265,115,454,0,199,1.0,0.30474732006125577,0.6952526799387443,0.20210896309314588,1.0,0.7408854166666666,0.6523736600306279,0.3047473200612558
0.3816748261451721,115,453,0,200,1.0,0.30627871362940273,0.6937212863705973,0.20246478873239437,1.0,0.7395833333333334,0.6531393568147014,0.30627871362940273
0.38169559836387634,115,452,0,201,1.0,0.30781010719754975,0.6921898928024502,0.20282186948853614,1.0,0.73828125,0.6539050535987749,0.30781010719754986
0.38315367698669434,115,451,0,202,1.0,0.3093415007656968,0.6906584992343032,0.20318021201413428,1.0,0.7369791666666666,0.6546707503828484,0.3093415007656968
0.38328200578689575,115,450,0,203,1.0,0.3108728943338438,0.6891271056661562,0.20353982300884957,1.0,0.7356770833333334,0.6554364471669218,0.3108728943338437
0.3834962844848633,115,449,0,204,1.0,0.3124042879019908,0.6875957120980092,0.20390070921985815,1.0,0.734375,0.6562021439509954,0.3124042879019908
0.3845255970954895,115,448,0,205,1.0,0.31393568147013784,0.6860643185298622,0.20426287744227353,1.0,0.7330729166666666,0.656967840735069,0.31393568147013795
0.3849518895149231,115,447,0,206,1.0,0.31546707503828486,0.6845329249617151,0.20462633451957296,1.0,0.7317708333333334,0.6577335375191424,0.31546707503828486
0.3861578106880188,115,446,0,207,1.0,0.3169984686064318,0.6830015313935681,0.20499108734402852,1.0,0.73046875,0.6584992343032159,0.31699846860643177
0.38688889145851135,115,445,0,208,1.0,0.31852986217457885,0.6814701378254211,0.20535714285714285,1.0,0.7291666666666666,0.6592649310872895,0.3185298621745789
0.3873019814491272,115,444,0,209,1.0,0.32006125574272587,0.6799387442572741,0.20572450805008943,1.0,0.7278645833333334,0.6600306278713629,0.3200612557427258
0.3881862759590149,115,443,0,210,1.0,0.3215926493108729,0.678407350689127,0.2060931899641577,1.0,0.7265625,0.6607963246554365,0.32159264931087295
0.3883908689022064,115,442,0,211,1.0,0.3231240428790199,0.6768759571209801,0.20646319569120286,1.0,0.7252604166666666,0.6615620214395099,0.32312404287901986
0.3900814950466156,115,441,0,212,1.0,0.32465543644716693,0.6753445635528331,0.2068345323741007,1.0,0.7239583333333334,0.6623277182235835,0.324655436447167
0.3901304304599762,115,440,0,213,1.0,0.32618683001531396,0.6738131699846861,0.2072072072072072,1.0,0.72265625,0.663093415007657,0.3261868300153139
0.3909429907798767,115,439,0,214,1.0,0.327718223583461,0.6722817764165391,0.2075812274368231,1.0,0.7213541666666666,0.6638591117917305,0.32771822358346103
0.3909625709056854,115,438,0,215,1.0,0.32924961715160794,0.6707503828483921,0.20795660036166366,1.0,0.7200520833333334,0.664624808575804,0.32924961715160794
0.3916395306587219,115,437,0,216,1.0,0.33078101071975496,0.669218989280245,0.20833333333333334,1.0,0.71875,0.6653905053598774,0.33078101071975485
0.3917880058288574,115,436,0,217,1.0,0.332312404287902,0.667687595712098,0.20871143375680581,1.0,0.7174479166666666,0.666156202143951,0.332312404287902
0.3920060098171234,115,435,0,218,1.0,0.333843797856049,0.666156202143951,0.20909090909090908,1.0,0.7161458333333334,0.6669218989280246,0.3338437978560491
0.3924851417541504,115,434,0,219,1.0,0.33537519142419603,0.664624808575804,0.20947176684881602,1.0,0.71484375,0.667687595712098,0.33537519142419603
0.3934778869152069,115,433,0,220,1.0,0.33690658499234305,0.663093415007657,0.20985401459854014,1.0,0.7135416666666666,0.6684532924961715,0.33690658499234294
0.39445310831069946,115,432,0,221,1.0,0.33843797856049007,0.6615620214395099,0.21023765996343693,1.0,0.7122395833333334,0.669218989280245,0.33843797856049007
0.3946233093738556,115,431,0,222,1.0,0.33996937212863704,0.6600306278713629,0.21062271062271062,1.0,0.7109375,0.6699846860643185,0.339969372128637
0.3965243697166443,115,430,0,223,1.0,0.34150076569678406,0.6584992343032159,0.21100917431192662,1.0,0.7096354166666666,0.6707503828483921,0.3415007656967841
0.39716070890426636,115,429,0,224,1.0,0.3430321592649311,0.6569678407350689,0.2113970588235294,1.0,0.7083333333333334,0.6715160796324655,0.343032159264931
0.4000510573387146,115,428,0,225,1.0,0.3445635528330781,0.655436447166922,0.21178637200736647,1.0,0.70703125,0.6722817764165391,0.34456355283307816
0.4014968276023865,115,427,0,226,1.0,0.3460949464012251,0.6539050535987749,0.21217712177121772,1.0,0.7057291666666666,0.6730474732006125,0.34609494640122507
0.40291628241539,115,426,0,227,1.0,0.34762633996937214,0.6523736600306279,0.21256931608133087,1.0,0.7044270833333334,0.6738131699846861,0.3476263399693722
0.40333476662635803,115,425,0,228,1.0,0.34915773353751917,0.6508422664624809,0.21296296296296297,1.0,0.703125,0.6745788667687596,0.3491577335375191
0.40658265352249146,115,424,0,229,1.0,0.35068912710566613,0.6493108728943339,0.21335807050092764,1.0,0.7018229166666666,0.675344563552833,0.350689127105666
0.40680259466171265,115,423,0,230,1.0,0.35222052067381315,0.6477794793261868,0.2137546468401487,1.0,0.7005208333333334,0.6761102603369066,0.35222052067381315
0.4068244993686676,115,422,0,231,1.0,0.3537519142419602,0.6462480857580398,0.21415270018621974,1.0,0.69921875,0.6768759571209801,0.3537519142419603
0.4087428152561188,115,421,0,232,1.0,0.3552833078101072,0.6447166921898928,0.21455223880597016,1.0,0.6979166666666666,0.6776416539050536,0.3552833078101072
0.4104389250278473,115,420,0,233,1.0,0.3568147013782542,0.6431852986217458,0.21495327102803738,1.0,0.6966145833333334,0.678407350689127,0.3568147013782541
0.41233378648757935,115,419,0,234,1.0,0.35834609494640124,0.6416539050535988,0.2153558052434457,1.0,0.6953125,0.6791730474732006,0.35834609494640124
0.4133110046386719,115,418,0,235,1.0,0.35987748851454826,0.6401225114854517,0.21575984990619138,1.0,0.6940104166666666,0.6799387442572742,0.35987748851454837
0.41489964723587036,115,417,0,236,1.0,0.3614088820826952,0.6385911179173047,0.2161654135338346,1.0,0.6927083333333334,0.6807044410413476,0.3614088820826953
0.41526660323143005,115,416,0,237,1.0,0.36294027565084225,0.6370597243491577,0.21657250470809794,1.0,0.69140625,0.6814701378254211,0.3629402756508422
0.41533946990966797,115,415,0,238,1.0,0.36447166921898927,0.6355283307810107,0.2169811320754717,1.0,0.6901041666666666,0.6822358346094947,0.3644716692189893
0.41828566789627075,115,414,0,239,1.0,0.3660030627871363,0.6339969372128637,0.21739130434782608,1.0,0.6888020833333334,0.6830015313935681,0.36600306278713624
0.41828879714012146,115,413,0,240,1.0,0.3675344563552833,0.6324655436447167,0.2178030303030303,1.0,0.6875,0.6837672281776417,0.36753445635528337
0.4187657833099365,115,412,0,241,1.0,0.36906584992343033,0.6309341500765697,0.21821631878557876,1.0,0.6861979166666666,0.6845329249617151,0.3690658499234303
0.41877642273902893,115,411,0,242,1.0,0.37059724349157736,0.6294027565084227,0.21863117870722434,1.0,0.6848958333333334,0.6852986217457887,0.3705972434915774
0.4189423620700836,115,410,0,243,1.0,0.3721286370597244,0.6278713629402757,0.21904761904761905,1.0,0.68359375,0.6860643185298622,0.3721286370597243
0.42074280977249146,115,409,0,244,1.0,0.37366003062787134,0.6263399693721287,0.21946564885496184,1.0,0.6822916666666666,0.6868300153139357,0.37366003062787145
0.4214305877685547,115,408,0,245,1.0,0.37519142419601836,0.6248085758039816,0.2198852772466539,1.0,0.6809895833333334,0.6875957120980092,0.37519142419601836
0.42263251543045044,115,407,0,246,1.0,0.3767228177641654,0.6232771822358346,0.22030651340996169,1.0,0.6796875,0.6883614088820826,0.3767228177641653
0.42357030510902405,115,406,0,247,1.0,0.3782542113323124,0.6217457886676876,0.22072936660268713,1.0,0.6783854166666666,0.6891271056661562,0.3782542113323124
0.4240695536136627,115,405,0,248,1.0,0.37978560490045943,0.6202143950995406,0.22115384615384615,1.0,0.6770833333333334,0.6898928024502298,0.37978560490045954
0.42680853605270386,115,404,0,249,1.0,0.38131699846860645,0.6186830015313936,0.22157996146435452,1.0,0.67578125,0.6906584992343032,0.38131699846860645
0.4275522232055664,115,403,0,250,1.0,0.38284839203675347,0.6171516079632465,0.222007722007722,1.0,0.6744791666666666,0.6914241960183767,0.38284839203675336
0.427896112203598,115,402,0,251,1.0,0.38437978560490044,0.6156202143950995,0.22243713733075435,1.0,0.6731770833333334,0.6921898928024502,0.3843797856049005
0.4292498528957367,115,401,0,252,1.0,0.38591117917304746,0.6140888208269525,0.22286821705426357,1.0,0.671875,0.6929555895865237,0.3859111791730474
0.43055495619773865,115,400,0,253,1.0,0.3874425727411945,0.6125574272588055,0.22330097087378642,1.0,0.6705729166666666,0.6937212863705973,0.38744257274119454
0.4310661256313324,115,399,0,254,1.0,0.3889739663093415,0.6110260336906586,0.2237354085603113,1.0,0.6692708333333334,0.6944869831546707,0.38897396630934145
0.43208688497543335,115,398,0,255,1.0,0.3905053598774885,0.6094946401225115,0.22417153996101363,1.0,0.66796875,0.6952526799387443,0.3905053598774886
0.43328776955604553,115,397,0,256,1.0,0.39203675344563554,0.6079632465543645,0.224609375,1.0,0.6666666666666666,0.6960183767228177,0.3920367534456355
0.43372687697410583,115,396,0,257,1.0,0.39356814701378257,0.6064318529862175,0.22504892367906065,1.0,0.6653645833333334,0.6967840735068913,0.3935681470137826
0.4345361590385437,115,395,0,258,1.0,0.39509954058192953,0.6049004594180705,0.22549019607843138,1.0,0.6640625,0.6975497702909648,0.39509954058192953
0.4347735345363617,115,394,0,259,1.0,0.39663093415007655,0.6033690658499234,0.22593320235756384,1.0,0.6627604166666666,0.6983154670750382,0.39663093415007644
0.4371757507324219,115,393,0,260,1.0,0.3981623277182236,0.6018376722817764,0.2263779527559055,1.0,0.6614583333333334,0.6990811638591118,0.3981623277182236
0.4376833438873291,115,392,0,261,1.0,0.3996937212863706,0.6003062787136294,0.22682445759368836,1.0,0.66015625,0.6998468606431854,0.3996937212863707
0.43769168853759766,115,391,0,262,1.0,0.4012251148545176,0.5987748851454824,0.22727272727272727,1.0,0.6588541666666666,0.7006125574272588,0.4012251148545176
0.43890923261642456,115,390,0,263,1.0,0.40275650842266464,0.5972434915773354,0.22772277227722773,1.0,0.6575520833333334,0.7013782542113323,0.4027565084226645
0.4391101002693176,115,389,0,264,1.0,0.40428790199081166,0.5957120980091883,0.22817460317460317,1.0,0.65625,0.7021439509954058,0.40428790199081166
0.4403921961784363,115,388,0,265,1.0,0.4058192955589586,0.5941807044410413,0.2286282306163022,1.0,0.6549479166666666,0.7029096477794793,0.40581929555895857
0.44193896651268005,115,387,0,266,1.0,0.40735068912710565,0.5926493108728943,0.2290836653386454,1.0,0.6536458333333334,0.7036753445635529,0.4073506891271057
0.4420540928840637,115,386,0,267,1.0,0.40888208269525267,0.5911179173047473,0.22954091816367264,1.0,0.65234375,0.7044410413476263,0.4088820826952526
0.4453944265842438,115,385,0,268,1.0,0.4104134762633997,0.5895865237366003,0.23,1.0,0.6510416666666666,0.7052067381316999,0.41041347626339975
0.44792184233665466,115,384,0,269,1.0,0.4119448698315467,0.5880551301684533,0.23046092184368738,1.0,0.6497395833333334,0.7059724349157733,0.41194486983154666
0.44857484102249146,115,383,0,270,1.0,0.41347626339969373,0.5865237366003063,0.23092369477911648,1.0,0.6484375,0.7067381316998469,0.4134762633996938
0.4498952329158783,115,382,0,271,1.0,0.41500765696784075,0.5849923430321593,0.23138832997987926,1.0,0.6471354166666666,0.7075038284839203,0.4150076569678407
0.45068320631980896,115,381,0,272,1.0,0.4165390505359878,0.5834609494640123,0.2318548387096774,1.0,0.6458333333333334,0.7082695252679939,0.41653905053598783
0.45101842284202576,114,381,1,272,0.991304347826087,0.4165390505359878,0.5834609494640123,0.23030303030303031,0.9963369963369964,0.64453125,0.7039216991810374,0.40784339836207484
0.4554254114627838,114,380,1,273,0.991304347826087,0.41807044410413474,0.5819295558958653,0.23076923076923078,0.9963503649635036,0.6432291666666666,0.7046873959651109,0.40937479193022175
0.4554978311061859,114,379,1,274,0.991304347826087,0.41960183767228176,0.5803981623277182,0.23123732251521298,0.9963636363636363,0.6419270833333334,0.7054530927491844,0.4109061854983689
0.45647019147872925,114,378,1,275,0.991304347826087,0.4211332312404288,0.5788667687595712,0.23170731707317074,0.9963768115942029,0.640625,0.7062187895332579,0.4124375790665158
0.459999144077301,114,377,1,276,0.991304347826087,0.4226646248085758,0.5773353751914242,0.23217922606924643,0.9963898916967509,0.6393229166666666,0.7069844863173314,0.4139689726346627
0.4605908989906311,114,376,1,277,0.991304347826087,0.4241960183767228,0.5758039816232772,0.23265306122448978,0.9964028776978417,0.6380208333333334,0.7077501831014049,0.41550036620280983
0.46118679642677307,114,375,1,278,0.991304347826087,0.42572741194486985,0.5742725880551302,0.2331288343558282,0.996415770609319,0.63671875,0.7085158798854785,0.41703175977095697
0.4615175127983093,114,374,1,279,0.991304347826087,0.42725880551301687,0.5727411944869831,0.2336065573770492,0.9964285714285714,0.6354166666666666,0.7092815766695519,0.4185631533391039
0.4626421332359314,114,373,1,280,0.991304347826087,0.42879019908116384,0.5712098009188361,0.23408624229979466,0.99644128113879,0.6341145833333334,0.7100472734536254,0.4200945469072508
0.4629972577095032,114,372,1,281,0.991304347826087,0.43032159264931086,0.5696784073506891,0.2345679012345679,0.9964539007092199,0.6328125,0.710812970237699,0.4216259404753979
0.46366971731185913,114,371,1,282,0.991304347826087,0.4318529862174579,0.5681470137825421,0.23505154639175257,0.9964664310954063,0.6315104166666666,0.7115786670217724,0.42315733404354483
0.46390047669410706,114,370,1,283,0.991304347826087,0.4333843797856049,0.5666156202143952,0.23553719008264462,0.9964788732394366,0.6302083333333334,0.712344363805846,0.42468872761169196
0.4646255373954773,114,369,1,284,0.991304347826087,0.4349157733537519,0.5650842266462481,0.2360248447204969,0.9964912280701754,0.62890625,0.7131100605899194,0.4262201211798389
0.46471428871154785,114,368,1,285,0.991304347826087,0.43644716692189894,0.5635528330781011,0.23651452282157676,0.9965034965034965,0.6276041666666666,0.713875757373993,0.427751514747986
0.4649902284145355,114,367,1,286,0.991304347826087,0.43797856049004597,0.5620214395099541,0.23700623700623702,0.9965156794425087,0.6263020833333334,0.7146414541580665,0.4292829083161329
0.4674413204193115,114,366,1,287,0.991304347826087,0.43950995405819293,0.5604900459418071,0.2375,0.9965277777777778,0.625,0.71540715094214,0.43081430188428005
0.46805816888809204,114,365,1,288,0.991304347826087,0.44104134762633995,0.55895865237366,0.23799582463465555,0.9965397923875432,0.6236979166666666,0.7161728477262135,0.43234569545242696
0.4687938690185547,114,364,1,289,0.991304347826087,0.442572741194487,0.557427258805513,0.2384937238493724,0.996551724137931,0.6223958333333334,0.7169385445102869,0.43387708902057387
0.46896782517433167,114,363,1,290,0.991304347826087,0.444104134762634,0.555895865237366,0.2389937106918239,0.9965635738831615,0.62109375,0.7177042412943605,0.435408482588721
0.4695243835449219,114,362,1,291,0.991304347826087,0.445635528330781,0.554364471669219,0.23949579831932774,0.9965753424657534,0.6197916666666666,0.7184699380784341,0.43693987615686813
0.47005319595336914,114,361,1,292,0.991304347826087,0.44716692189892804,0.552833078101072,0.24,0.9965870307167235,0.6184895833333334,0.7192356348625075,0.43847126972501504
0.47042760252952576,114,360,1,293,0.991304347826087,0.44869831546707506,0.5513016845329249,0.24050632911392406,0.9965986394557823,0.6171875,0.720001331646581,0.44000266329316196
0.4711962640285492,114,359,1,294,0.991304347826087,0.450229709035222,0.5497702909647779,0.24101479915433405,0.9966101694915255,0.6158854166666666,0.7207670284306545,0.4415340568613091
0.4717506468296051,114,358,1,295,0.991304347826087,0.45176110260336905,0.5482388973966309,0.24152542372881355,0.9966216216216216,0.6145833333333334,0.721532725214728,0.443065450429456
0.4718782305717468,114,357,1,296,0.991304347826087,0.45329249617151607,0.5467075038284839,0.24203821656050956,0.9966329966329966,0.61328125,0.7222984219988016,0.44459684399760313
0.4721969664096832,114,356,1,297,0.991304347826087,0.4548238897396631,0.5451761102603369,0.2425531914893617,0.9966442953020134,0.6119791666666666,0.723064118782875,0.44612823756575004
0.47229018807411194,113,356,2,297,0.9826086956521739,0.4548238897396631,0.5451761102603369,0.24093816631130063,0.9933110367892977,0.6106770833333334,0.7187162926959185,0.43743258539183705
0.47251853346824646,113,355,2,298,0.9826086956521739,0.4563552833078101,0.5436447166921899,0.24145299145299146,0.9933333333333333,0.609375,0.719481989479992,0.43896397895998396
0.4731660485267639,113,354,2,299,0.9826086956521739,0.45788667687595713,0.5421133231240429,0.24197002141327623,0.9933554817275747,0.6080729166666666,0.7202476862640655,0.4404953725281311
0.47353917360305786,113,353,2,300,0.9826086956521739,0.45941807044410415,0.5405819295558959,0.24248927038626608,0.9933774834437086,0.6067708333333334,0.721013383048139,0.442026766096278
0.47482556104660034,113,352,2,301,0.9826086956521739,0.4609494640122512,0.5390505359877489,0.24301075268817204,0.9933993399339934,0.60546875,0.7217790798322126,0.44355815966442513
0.4749125838279724,113,351,2,302,0.9826086956521739,0.46248085758039814,0.5375191424196019,0.2435344827586207,0.993421052631579,0.6041666666666666,0.722544776616286,0.44508955323257204
0.47501716017723083,113,350,2,303,0.9826086956521739,0.46401225114854516,0.5359877488514548,0.24406047516198703,0.9934426229508196,0.6028645833333334,0.7233104734003595,0.44662094680071895
0.4773920476436615,112,350,3,303,0.9739130434782609,0.46401225114854516,0.5359877488514548,0.24242424242424243,0.9901960784313726,0.6015625,0.718962647313403,0.43792529462680596
0.47757333517074585,111,350,4,303,0.9652173913043478,0.46401225114854516,0.5359877488514548,0.24078091106290672,0.9869706840390879,0.6002604166666666,0.7146148212264465,0.42922964245289297
0.4792211651802063,111,349,4,304,0.9652173913043478,0.4655436447166922,0.5344563552833078,0.24130434782608695,0.987012987012987,0.5989583333333334,0.7153805180105199,0.4307610360210399
0.47946038842201233,111,348,4,305,0.9652173913043478,0.4670750382848392,0.5329249617151608,0.24183006535947713,0.9870550161812298,0.59765625,0.7161462147945935,0.432292429589187
0.4805474281311035,111,347,4,306,0.9652173913043478,0.4686064318529862,0.5313935681470138,0.2423580786026201,0.9870967741935484,0.5963541666666666,0.7169119115786671,0.43382382315733414
0.4809335172176361,111,346,4,307,0.9652173913043478,0.47013782542113325,0.5298621745788668,0.24288840262582057,0.9871382636655949,0.5950520833333334,0.7176776083627405,0.43535521672548105
0.4825053811073303,111,345,4,308,0.9652173913043478,0.47166921898928027,0.5283307810107197,0.24342105263157895,0.9871794871794872,0.59375,0.718443305146814,0.43688661029362796
0.4835805892944336,111,344,4,309,0.9652173913043478,0.47320061255742724,0.5267993874425727,0.24395604395604395,0.987220447284345,0.5924479166666666,0.7192090019308875,0.4384180038617751
0.48367953300476074,111,343,4,310,0.9652173913043478,0.47473200612557426,0.5252679938744257,0.2444933920704846,0.9872611464968153,0.5911458333333334,0.719974698714961,0.439949397429922
0.4837110638618469,110,343,5,310,0.9565217391304348,0.47473200612557426,0.5252679938744257,0.24282560706401765,0.9841269841269841,0.58984375,0.7156268726280045,0.431253745256009
0.4838109612464905,110,342,5,311,0.9565217391304348,0.4762633996937213,0.5237366003062787,0.24336283185840707,0.9841772151898734,0.5885416666666666,0.7163925694120781,0.43278513882415615
0.4844602644443512,110,341,5,312,0.9565217391304348,0.4777947932618683,0.5222052067381318,0.24390243902439024,0.9842271293375394,0.5872395833333334,0.7171582661961515,0.43431653239230306
0.48498907685279846,110,340,5,313,0.9565217391304348,0.4793261868300153,0.5206738131699847,0.24444444444444444,0.9842767295597484,0.5859375,0.7179239629802251,0.4358479259604502
0.4855573773384094,110,339,5,314,0.9565217391304348,0.48085758039816234,0.5191424196018377,0.24498886414253898,0.9843260188087775,0.5846354166666666,0.7186896597642985,0.4373793195285971
0.4865529537200928,109,339,6,314,0.9478260869565217,0.48085758039816234,0.5191424196018377,0.24330357142857142,0.98125,0.5833333333333334,0.714341833677342,0.4286836673546841
0.48761892318725586,108,339,7,314,0.9391304347826087,0.48085758039816234,0.5191424196018377,0.24161073825503357,0.9781931464174455,0.58203125,0.7099940075903856,0.4199880151807711
0.4876987338066101,107,339,8,314,0.9304347826086956,0.48085758039816234,0.5191424196018377,0.2399103139013453,0.9751552795031055,0.5807291666666666,0.705646181503429,0.4112923630068579
0.4886849522590637,107,338,8,315,0.9304347826086956,0.48238897396630936,0.5176110260336907,0.24044943820224718,0.9752321981424149,0.5794270833333334,0.7064118782875025,0.41282375657500503
0.48962050676345825,107,337,8,316,0.9304347826086956,0.48392036753445633,0.5160796324655437,0.240990990990991,0.9753086419753086,0.578125,0.707177575071576,0.41435515014315194
0.4896930754184723,107,336,8,317,0.9304347826086956,0.48545176110260335,0.5145482388973966,0.24153498871331827,0.9753846153846154,0.5768229166666666,0.7079432718556495,0.4158865437112991
0.4900952875614166,106,336,9,317,0.9217391304347826,0.48545176110260335,0.5145482388973966,0.2398190045248869,0.9723926380368099,0.5755208333333334,0.703595445768693,0.4071908915373861
0.4912084937095642,106,335,9,318,0.9217391304347826,0.4869831546707504,0.5130168453292496,0.24036281179138322,0.9724770642201835,0.57421875,0.7043611425527665,0.408722285105533
0.491301953792572,106,334,9,319,0.9217391304347826,0.4885145482388974,0.5114854517611026,0.2409090909090909,0.9725609756097561,0.5729166666666666,0.70512683933684,0.4102536786736799
0.49130314588546753,105,334,10,319,0.9130434782608695,0.4885145482388974,0.5114854517611026,0.23917995444191345,0.9696048632218845,0.5716145833333334,0.7007790132498835,0.4015580264997669
0.4927496314048767,105,333,10,320,0.9130434782608695,0.4900459418070444,0.5099540581929556,0.23972602739726026,0.9696969696969697,0.5703125,0.7015447100339569,0.4030894200679138
0.4928664267063141,105,332,10,321,0.9130434782608695,0.49157733537519144,0.5084226646248086,0.2402745995423341,0.9697885196374623,0.5690104166666666,0.7023104068180305,0.40462081363606095
0.4928923547267914,105,331,10,322,0.9130434782608695,0.49310872894333846,0.5068912710566615,0.2408256880733945,0.9698795180722891,0.5677083333333334,0.703076103602104,0.4061522072042081
0.49344491958618164,105,330,10,323,0.9130434782608695,0.4946401225114854,0.5053598774885145,0.2413793103448276,0.96996996996997,0.56640625,0.7038418003861775,0.407683600772355
0.4938808083534241,104,330,11,323,0.9043478260869565,0.4946401225114854,0.5053598774885145,0.23963133640552994,0.9670658682634731,0.5651041666666666,0.699493974299221,0.398987948598442
0.49420103430747986,104,329,11,324,0.9043478260869565,0.49617151607963245,0.5038284839203675,0.24018475750577367,0.9671641791044776,0.5638020833333334,0.7002596710832945,0.4005193421665889
0.495958149433136,104,328,11,325,0.9043478260869565,0.49770290964777947,0.5022970903522205,0.24074074074074073,0.9672619047619048,0.5625,0.701025367867368,0.40205073573473604
0.4963696599006653,104,327,11,326,0.9043478260869565,0.4992343032159265,0.5007656967840735,0.24129930394431554,0.9673590504451038,0.5611979166666666,0.7017910646514415,0.40358212930288295
